created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 17 22:35:00 +0000 2023;1714409703856320732;"お仕事、学校行ってらっしゃい♪ あったかくしていってね❤️  #AIphotograpy #stablediffusion #ChatGPT #AIArtwork #AIgirl #生成AI #AdobeFirefly  #DALLE3  #AIイラスト #AI美女 https://t.co/bT6yHjgp44";0;0;1;7;ja;1584516588614881280;1714409703856320732;motoku315;https://twitter.com/motoku315/status/1714409703856320732
Tue Oct 17 22:34:58 +0000 2023;1714409697648771488;"9677371️🤤🎙😈👋🛡 #爱液 #射屏美女 #对镜拍 #ChatGPT #全身照 #不见星空 #鸡巴套子 #臭脚女王 #喊麦 #爸爸 #力水 #毒龙钻 #实录 #骚母狗 #互fo #黄瓜视频 #云视通 #程女士 #分享 #交配 https://t.co/TV0at7vk2S";0;10;59;111;und;1699705373291053056;1714409697648771488;MariaKirkp95276;https://twitter.com/MariaKirkp95276/status/1714409697648771488
Tue Oct 17 22:34:44 +0000 2023;1714409638983258482;"ChatGPT is something else, I been looking it up on TikTok an recently started messing with it… try it.";0;0;0;0;en;2208171115;1714409638983258482;Joshua3Michael;https://twitter.com/Joshua3Michael/status/1714409638983258482
Tue Oct 17 22:34:44 +0000 2023;1714409636311318666;"Me and ChatGPT for whenever I need to reply back in a professional/ polite manner 🤝";0;0;0;3;en;752584928710328349;1714409636311318666;bbyp3nguin;https://twitter.com/bbyp3nguin/status/1714409636311318666
Tue Oct 17 22:34:40 +0000 2023;1714409620096037284;"@ecbbalaclava Parece que foi feito no chat gpt";0;0;0;1;pt;1661035209347813379;1714409302616678444;Kelly7395640025;https://twitter.com/Kelly7395640025/status/1714409620096037284
Tue Oct 17 22:34:36 +0000 2023;1714409602337452443;"We believe AI can be used for good and bad, which can be either constructive or destructive in every human realm. We, as humanity, built ChatGPT, which is filled with our knowledge as humanity, and WE are going to direct the FUTURE of this incredible technology.";0;0;0;0;en;1666925525963612162;1714408733650940163;Katonti_AI;https://twitter.com/Katonti_AI/status/1714409602337452443
Tue Oct 17 22:34:32 +0000 2023;1714409586952749393;"@AnnaPoplevina Thank you, Anna, for such a comprehensive guide!   I completely agree, fine-tuning plays an essential role in content creation with ChatGPT.   Your steps are a valuable resource for anyone wanting to sharpen their skills in this emerging field 🦾";0;1;0;1;en;1386432037909934081;1714293834447012166;futuretechspace;https://twitter.com/futuretechspace/status/1714409586952749393
Tue Oct 17 22:34:31 +0000 2023;1714409583047840063;"love was blowing through the city  and the sight of the young women whom I saw in the streets in their   #ChatGPT账号 #飞机号 #推特账号 #推特号 #Shadowrocket 🍘🧆🦸🫐 75811 https://t.co/ls0HrpiYoT";0;7;7;7;en;3475226594;1714409583047840063;zezodemon1;https://twitter.com/zezodemon1/status/1714409583047840063
Tue Oct 17 22:34:00 +0000 2023;1714409452110229924;"Google Bard VS ChatGPT — Cool Infographics  https://t.co/pTtpIm3pCS";0;0;0;0;en;66162566;1714409452110229924;Alan_Nishihara;https://twitter.com/Alan_Nishihara/status/1714409452110229924
Tue Oct 17 22:33:53 +0000 2023;1714409422221439185;"Paste this prompt to ChatGPT and reply here. Let’s see the randomness of ChatGPT.";0;0;0;0;en;710783919797370880;1714408262886416610;ChatGePT;https://twitter.com/ChatGePT/status/1714409422221439185
Tue Oct 17 22:34:06 +0000 2023;1714409476596666744;"Asking ChatGPT  Me: What is Hamas?  GPT: Considered a designated terrorist organization by several countries Me: Could Israel Beat Hamas? GPT: Israel has Counterterrorism Expertise Me: So why does Hamas still exist? GPT: ...?";0;0;0;0;en;328303546;1714409476596666744;geminigoldsaint;https://twitter.com/geminigoldsaint/status/1714409476596666744
Tue Oct 17 22:34:02 +0000 2023;1714409461278712155;"Even ChatGPT knows better than all of these world leaders.  #hospital #Gaza_Genocide #GazaAttack #GazaCity #GazaUnderAttack #GazzeUnderAttack #GazaHospital #GazaHospitals #FreeGaza #FreePalestine https://t.co/WQxVaigvUG";0;0;0;0;en;1684003663512055809;1714409461278712155;RafaySVlogs;https://twitter.com/RafaySVlogs/status/1714409461278712155
Tue Oct 17 22:34:00 +0000 2023;1714409452110229924;"Google Bard VS ChatGPT — Cool Infographics  https://t.co/pTtpIm3pCS";0;0;0;0;en;66162566;1714409452110229924;Alan_Nishihara;https://twitter.com/Alan_Nishihara/status/1714409452110229924
Tue Oct 17 22:33:53 +0000 2023;1714409422221439185;"Paste this prompt to ChatGPT and reply here. Let’s see the randomness of ChatGPT.";0;0;0;0;en;710783919797370880;1714408262886416610;ChatGePT;https://twitter.com/ChatGePT/status/1714409422221439185
Tue Oct 17 22:33:45 +0000 2023;1714409391842341369;"I’ve never liked python but chatgpt being able to debut it really got me back into using it https://t.co/j7QDbt2Fy3";0;0;0;3;en;1602326992900300803;1714409391842341369;Prolerobach;https://twitter.com/Prolerobach/status/1714409391842341369
Tue Oct 17 22:33:31 +0000 2023;1714409331175928138;"Harvard Business School working paper on the impact of AI on knowledge worker productivity and quality #ChatGPT #Technology #Innovation #Management #Consulting #AI #OpenAI #GenerativeAI #consulting #BCG #strategy #ProductivityBoost  https://t.co/TWsKWGaDtC https://t.co/mxgWkb4VpD";0;0;0;3;en;2913412141;1714409331175928138;davidgforder;https://twitter.com/davidgforder/status/1714409331175928138
Tue Oct 17 22:33:28 +0000 2023;1714409320941604894;"@202Roblox @YasinSamsuddin1 Chat gpt : ez";0;0;0;0;en;1679158729336291329;1714407437166399865;arhen5363611;https://twitter.com/arhen5363611/status/1714409320941604894
Tue Oct 17 22:33:20 +0000 2023;1714409287030849816;"@didi_skopong @PartaiSocmed Diduga pakai ChatGPT 7.0";0;0;0;0;in;1017066291218116609;1714181729374904346;perangutan23;https://twitter.com/perangutan23/status/1714409287030849816
Tue Oct 17 22:33:22 +0000 2023;1714409292986724836;"ChatGPTにBrowse with Bingがきていた これは前に一度使えて、今回復活したやつだっけ？";0;1;0;0;ja;138380201;1714409292986724836;shinshin86;https://twitter.com/shinshin86/status/1714409292986724836
Tue Oct 17 22:33:23 +0000 2023;1714409296501289444;"@JordanSchachtel Translation via ChatGPT for those curious (nothing about Haifa):  -————- "**The latest updates on the ongoing aggression against the besieged Gaza Strip.**" - 20.3K, 20:03  "**Breaking News**" - "Israeli warplanes targeted a residential tower (R160) in the center of Gaza City." -…";0;0;0;0;en;24032451;1714350115312255019;saidurh;https://twitter.com/saidurh/status/1714409296501289444
Tue Oct 17 22:33:15 +0000 2023;1714409265819996389;"7271662🏖🤭️🤤🫦️ #文茜 #情妇 #寝室 #重口味 #AI换脸 #干爹 #骚话女 #拉拉 #淫乱 #已婚 #高质量 #色情 #精品 #高潮脸 #ChatGPT #聊骚 #快手 #老婆 #语聊 #正装 https://t.co/zmolfgH4nU";0;23;50;92;und;1700699378506461184;1714409265819996389;PamelaWeis71092;https://twitter.com/PamelaWeis71092/status/1714409265819996389
Tue Oct 17 22:33:09 +0000 2023;1714409237777170680;"[AI Kill the Developer Star]  Stack Overflow가 자사 블로그에 CEO 메시지를 통해  직원 28% 감원 소식을 알렸습니다. 수익성 악화 떄문이라고 하는데, 아무래도 ChatGPT나 Copilot 등 코딩지원도구의 등장으로 트래픽이 크게 감소했기 때문인 것으로 보입니다.";0;0;0;6;ko;113926372;1714409237777170680;Cynical_L;https://twitter.com/Cynical_L/status/1714409237777170680
Tue Oct 17 22:33:02 +0000 2023;1714409210530709933;"chatgpt is just oblique strategies";0;1;0;3;en;1242293858362249216;1714409210530709933;FOMO_sacer;https://twitter.com/FOMO_sacer/status/1714409210530709933
Tue Oct 17 22:32:53 +0000 2023;1714409174145314863;"牛乳はすごい栄養！って言うけど、ちょっと温め過ぎたらクリームシチューみたいになるぞ！ by #ChatGPT";0;0;0;0;ja;232816999;1714408722196537622;masarusan24;https://twitter.com/masarusan24/status/1714409174145314863
Tue Oct 17 22:32:53 +0000 2023;1714409173469843956;"hoje tava pensando que precisava encontrar um plugin do chatgpt pra fazer pesquisa na internet pra me ajudar nuns jobs e simplesmente entro la agora e eles lançaram uma integração nativa com bing";0;0;0;1;pt;57683637;1714409173469843956;Masavyo;https://twitter.com/Masavyo/status/1714409173469843956
Tue Oct 17 22:32:42 +0000 2023;1714409124254175271;"@Bitt2DA @Israel This is a trivial at this point by why does your flag look like you just bought it at the Dollar store?  Even your propaganda is thrown together and tacky. just quick AI generated disinformation. bet chatgpt won't even pray 4 your";0;0;0;1;en;1603773856795459585;1714378880713203844;k11akali;https://twitter.com/k11akali/status/1714409124254175271
Tue Oct 17 22:32:34 +0000 2023;1714409091773129093;"fameux impertinent  le comte de Fervaques. Elle accepta son invitation  ils dansèrent. Il s'agit de voir  pensa-t-elle  qui des deux sera le plus impe   #ChatGPT账号 #飞机号 #推特账号 #tiktok账号 #电报账号 🔓🧑‍🦼🐈‍⬛ 75603 https://t.co/SAvaagYW1Z";0;7;7;7;fr;3434481254;1714409091773129093;thebellysociety;https://twitter.com/thebellysociety/status/1714409091773129093
Tue Oct 17 22:32:29 +0000 2023;1714409072928215409;""ChatGPT is a fad"";0;0;0;0;en;2698904662;1714409072928215409;sebastianvolkis;https://twitter.com/sebastianvolkis/status/1714409072928215409
Tue Oct 17 22:32:15 +0000 2023;1714409010869449176;"#AnindyaAstadasa tak kiro trending iki biasane jeneng skandal bokep  jebul jeketi-an   walah walah";0;0;0;0;in;125641631;1714409010869449176;sobirebahan;https://twitter.com/sobirebahan/status/1714409010869449176
Tue Oct 17 22:31:38 +0000 2023;1714408858297221292;"I asked ChatGPT to create a meme for me. https://t.co/WyRQRUy4bb";0;0;0;0;en;1326305639426109441;1714408858297221292;Theater_Dev;https://twitter.com/Theater_Dev/status/1714408858297221292
Tue Oct 17 22:31:38 +0000 2023;1714408856418168855;"69276 🚃🪤🌺🤕 driving the residents into their houses.   #ChatGPT账号 #飞机号 #推特账号 #discord账号 #推特老号 https://t.co/kYXdCFMQ4Q";0;8;8;8;en;3497555056;1714408856418168855;idkwtfrudrunk;https://twitter.com/idkwtfrudrunk/status/1714408856418168855
Tue Oct 17 22:31:19 +0000 2023;1714408778639028612;"@yulslvsrvs chatgpt";0;1;0;0;en;1685688474181959680;1714407605924163737;rivershbbo;https://twitter.com/rivershbbo/status/1714408778639028612
Tue Oct 17 22:31:12 +0000 2023;1714408748947554638;"Siento pena de admitir lo mucho que uso ChatGPT en mi vida diaria.   Ya no necesito pensar.";0;0;0;0;es;130245615;1714408748947554638;nitancalvo_;https://twitter.com/nitancalvo_/status/1714408748947554638
Tue Oct 17 22:31:12 +0000 2023;1714408748154757515;"星井美希「今日はお昼寝したり、おしゃれなお店でお買い物したりしたいな♪」 #ChatGPT(文) x #SD(イラスト) #星井美希 #アイドルマスター #アイマス #AIArt https://t.co/FD5wKRF3x0";0;0;0;1;ja;1638038963796705280;1714408748154757515;pomela0516;https://twitter.com/pomela0516/status/1714408748154757515
Tue Oct 17 22:31:04 +0000 2023;1714408715494052327;"对于一个没有学过泛函的人，借助ChatGPT如何解答这道题： https://t.co/dQKZcLhA4m 我大概能努力做正心诚意格物致知。 另外，带图的ChatGPT当前无法分享，所以我又重新贴了文本重现了一遍，和GPT4v对话时，它举的例子更好一些，用的是cos级数";0;2;5;11;zh;22107872;1714408715494052327;goldengrape;https://twitter.com/goldengrape/status/1714408715494052327
Tue Oct 17 22:31:03 +0000 2023;1714408710993264666;"Stack Overflow, a question-and-answer forum for programmers, is laying off 28% of its workforce following ChatGPT's disruption to the industry. Click to learn more.   https://t.co/2a7auiujPj";0;0;2;2;en;9783422;1714408710993264666;scrippsnews;https://twitter.com/scrippsnews/status/1714408710993264666
Tue Oct 17 22:30:45 +0000 2023;1714408636104184294;"為什麼 Chat GPT 死要用簡體中文嗄，好困擾";0;0;0;2;zh;23926518;1714408636104184294;wwwanyuchang;https://twitter.com/wwwanyuchang/status/1714408636104184294
Tue Oct 17 22:30:42 +0000 2023;1714408621721694338;"Consultant: You need a generative AI strategy. CxO: How do we do that? Consultant: Let me ask ChatGPT.";0;2;5;10;en;107938429;1714408621721694338;tprstly;https://twitter.com/tprstly/status/1714408621721694338
Tue Oct 17 22:30:27 +0000 2023;1714408561173057655;"Chat GPTが始まってからStack Overflow のアクセスが減ったと言うが。";0;0;0;0;ja;107391759;1714408561173057655;chokopapashi;https://twitter.com/chokopapashi/status/1714408561173057655
Tue Oct 17 22:30:18 +0000 2023;1714408522790600948;"🔵🟡🔴プログラミンニュース ～気になるニュースをピックアップ～  プログラミングしてて詰まったからChatGPT にコード書いてもらったんやが https://t.co/Ua2nsne6m7 #プログラミング";0;0;0;2;ja;1353707508582420481;1714408522790600948;programmin_net;https://twitter.com/programmin_net/status/1714408522790600948
Tue Oct 17 22:30:14 +0000 2023;1714408506093457559;"TiktokのAIひろゆきが衝撃。何がすごいって  顔はそのままひろゆき(表情の動きにやや違和感) 声や喋り方は完璧 そして何より凄いのは、ライブで視聴者のコメントや質問に的確に答えているところ。もちろんリアルタイム。 本物と間違える人続出  Chatgptの衝撃を超えている";0;0;0;0;ja;1325384171099840514;1714408506093457559;GreenLeavesZ;https://twitter.com/GreenLeavesZ/status/1714408506093457559
Tue Oct 17 22:30:10 +0000 2023;1714408487613022602;"@RainHayesPhoto You could write that with Chat GPT, as I just did: As the fiery African sun dipped below the horizon, casting a warm, golden glow across the savannah, Sarah and David found themselves in the heart of the untamed wilderness. They had embarked on an extraordinary adventure, a…";0;0;0;0;en;27766102;1714364491578699859;ricksammon;https://twitter.com/ricksammon/status/1714408487613022602
Tue Oct 17 22:30:02 +0000 2023;1714408455534948745;"Sim me perdi no chat gpt e estou atrasado.";0;0;0;0;pt;4426980094;1714408455534948745;dannyelnomad;https://twitter.com/dannyelnomad/status/1714408455534948745
Tue Oct 17 22:29:57 +0000 2023;1714408435192615110;"@BenCaspit למה היא ai ומדברת כמו chatgpt??";0;0;0;0;iw;1262807635339948033;1714396651035492367;gannam_hamody;https://twitter.com/gannam_hamody/status/1714408435192615110
Tue Oct 17 22:29:40 +0000 2023;1714408362371104903;"想学习一下ChatGPT 各位有好的prompt请评论分享鸭";0;0;0;2;zh;1556746585081614340;1714408362371104903;fliexion;https://twitter.com/fliexion/status/1714408362371104903
Tue Oct 17 22:28:52 +0000 2023;1714408163007414305;"Minha mãe descobriu o chat GPT e ela usa pra tudo.";0;0;0;3;pt;44532180;1714408163007414305;FilipeAringueri;https://twitter.com/FilipeAringueri/status/1714408163007414305
Tue Oct 17 22:29:37 +0000 2023;1714408351776506060;"Cuiden su salud amigos.  Los futuros doctores están aprobando sus exámenes con chat GPT.  Parece chiste pero no lo es.";0;0;1;3;es;1622398714387042304;1714408351776506060;maxicuest;https://twitter.com/maxicuest/status/1714408351776506060
Tue Oct 17 22:29:39 +0000 2023;1714408357837078673;"Why this sounds like copy-pasted from chatgpt";0;5;0;27;en;731523109946265601;1714408357837078673;fenoxsky;https://twitter.com/fenoxsky/status/1714408357837078673
