VADER_Sentiment,tweet_lemmatized,clean_text
Positive,"['let', 'totally', 'rewrite', 'rule', 'soccer', 'make', 'awesomennchatgpt']",let totally rewrite rule soccer make awesomennchatgpt
Positive,"['wonder', 'chatgpt', 'could', 'act', 'gaslighter', 'result', 'awesome']",wonder chatgpt could act gaslighter result awesome
Positive,"['post', 'news', 'post', 'look', 'like', 'nnvery', 'prominent', 'tip', 'jar', 'nnpostnews', 'chatgpt']",post news post look like nnvery prominent tip jar nnpostnews chatgpt
Positive,"['amid', 'chatgpt', 'panic', 'check', 'machine', 'help', 'u', 'make', 'sense', 'huge', 'amount', 'info', 'policy', 'team', 'train', 'machine', 'summarise', '2000', 'paper', 'social', 'outcome', 'contract', 'credit']",amid chatgpt panic check machine help u make sense huge amount info policy team train machine summarise 2000 paper social outcome contract credit
Positive,"['chatgpt', 'artificialintelligence', 'machinelearning', 'chargpt', 'artificial', 'intelligence', 'machine', 'learn', 'journey', 'future', 'application', 'let', 'discuss', 'artificial', 'intelligence', 'machine', 'learn', 'lens', 'journey', 'till', 'future']",chatgpt artificialintelligence machinelearning chargpt artificial intelligence machine learn journey future application let discuss artificial intelligence machine learn lens journey till future
Positive,"['test', 'chatgpt', 'nsomething', 'glorious', 'nnopenaichat', 'openai']",test chatgpt nsomething glorious nnopenaichat openai
Positive,"['worth', 'time', 'read', 'discussion', 'red', 'alert', 'mode', 'far', 'reach', 'consequence', 'technological', 'moment', 'n']",worth time read discussion red alert mode far reach consequence technological moment n
Positive,"['ive', 'mess', 'around', 'code', 'chatgpt', 'pretty', 'crazy', 'great', 'wonder', 'effect', 'workflows', 'usage', 'thing', 'like', 'stack', 'overflow', 'seem', 'chatgpt', 'pretty', 'smart', 'fix', 'broken', 'code', 'fast', 'without', 'much', 'searching']",ive mess around code chatgpt pretty crazy great wonder effect workflows usage thing like stack overflow seem chatgpt pretty smart fix broken code fast without much searching
Positive,"['chatgpt', 'dialogue', 'display', 'substantial', 'leftleaning', 'libertarian', 'political', 'bias', 'language', 'model', 'claim', 'political', 'neutrality', 'accuracy', 'like', 'chatgpt', 'display', 'political', 'bias', 'source', 'concern']",chatgpt dialogue display substantial leftleaning libertarian political bias language model claim political neutrality accuracy like chatgpt display political bias source concern
Positive,"['marshas', 'view', 'chatgpt', 'another', 'way', 'big', 'tech', 'worldnnabsolutely', 'web3', 'merely', 'good', 'version', 'current', 'internet', 'nnit', 'decentralize', 'internet', 'amp', 'restore', 'power', 'user', 'protect', 'privacy', 'amp', 'security', 'unleashes', 'human', 'creativity']",marshas view chatgpt another way big tech worldnnabsolutely web3 merely good version current internet nnit decentralize internet amp restore power user protect privacy amp security unleashes human creativity
Positive,"['chatgpt', 'win', 'lmaoooo']",chatgpt win lmaoooo
Positive,"['wow', 'chatgpt']",wow chatgpt
Positive,"['openai', 'need', 'improve', 'chatgpt', 'morocco', 'worldcup2022', 'nnquestionncan', 'morocco', 'win', 'worldcupnnchatgpt', 'answernit', 'currently', 'possible', 'morocco', 'win', 'world', 'cup', 'qualify', '2022', 'fifa', 'world', 'cup', 'team']",openai need improve chatgpt morocco worldcup2022 nnquestionncan morocco win worldcupnnchatgpt answernit currently possible morocco win world cup qualify 2022 fifa world cup team
Positive,"['openai', 'intelligencebased', 'company', 'observe', 'record', 'develop', 'advanced', 'way', 'communicate', 'benefit', 'economy', 'individual', 'organisations', 'humanity', 'parent', 'company', 'openai', 'lp', 'statesnnopenai', 'chatgpt', 'chatgpt', 'ai', 'language', 'tech', 'data']",openai intelligencebased company observe record develop advanced way communicate benefit economy individual organisations humanity parent company openai lp statesnnopenai chatgpt chatgpt ai language tech data
Positive,"['google', 'way', 'well', 'ai', 'excellency', 'openai', 'chatgpt', 'r', 'struggle', 'figure', 'put', 'ad', 'mainstream', 'soon', 'monetisation', 'user', 'data', 'harvest', 'model', 'get', 'define']",google way well ai excellency openai chatgpt r struggle figure put ad mainstream soon monetisation user data harvest model get define
Positive,"['hey', 'dont', 'worry', 'tweet', 'may', 'generate', 'ai', 'carefully', 'curated', 'posted', 'human', 'ensure', 'high', 'quality', 'accuracy', 'follow', 'late', 'uk', 'politics', 'bring', 'best', 'world', 'ukpolitics', 'ai', 'chatgpt']",hey dont worry tweet may generate ai carefully curated posted human ensure high quality accuracy follow late uk politics bring best world ukpolitics ai chatgpt
Positive,"['chatgpt', 'wow']",chatgpt wow
Positive,"['interest', 'thread', 'melanie', 'mitchell', 'chapgpt', 'search', 'engine', 'search', 'engine', 'provide', 'reliable', 'result', 'page', 'rank', 'think', 'reliability', 'could', 'achieve', 'generative', 'model', 'like', 'chatgpt', 'use', 'pa']",interest thread melanie mitchell chapgpt search engine search engine provide reliable result page rank think reliability could achieve generative model like chatgpt use pa
Positive,"['imagine', 'smart', 'useful', 'assistant', 'siri', 'would', 'use', 'chatgpt']",imagine smart useful assistant siri would use chatgpt
Positive,"['ive', 'playing', 'chatgpt', 'morning', 'truly', 'mind', 'blow', 'give', 'try']",ive playing chatgpt morning truly mind blow give try
Positive,"['giveaway', 'airdrop', 'nft', 'eth', 'doge', 'usdt', 'btc', 'web3', 'chatgpt', 'new', 'giveawaypeopledao', 'marketing', 'campaigni', 'receive', '6usdt', 'come', 'complete', 'activity', 'get', 'free']",giveaway airdrop nft eth doge usdt btc web3 chatgpt new giveawaypeopledao marketing campaigni receive 6usdt come complete activity get free
Positive,"['ml', 'inferencedeployment', 'free', 'especially', 'scale', 'common', 'misconception', 'encounternnbelow', 'neat', 'backoftheenvelope', 'calculation', 'chatgpt', 'seem', 'sensible', 'overall', 'actually', 'idea', 'todo', 'list', 'last', 'two', 'day']",ml inferencedeployment free especially scale common misconception encounternnbelow neat backoftheenvelope calculation chatgpt seem sensible overall actually idea todo list last two day
Positive,"['chatgpt', 'client', 'look', 'like', 'people', 'hit', 'pretty', 'hard']",chatgpt client look like people hit pretty hard
Positive,"['chatgpt', 'really', 'need', 'officialopen', 'api', 'chatgpt', 'android', 'app', 'without', 'ad', 'save', 'session', 'stuff', 'unofficial', 'apis', 'arent', 'cut', 'cloudflare', 'protection', 'many', 'cool', 'thing', 'could', 'build']",chatgpt really need officialopen api chatgpt android app without ad save session stuff unofficial apis arent cut cloudflare protection many cool thing could build
Positive,"['attempt', 'train', 'ai', 'find', 'clue', 'betterna', 'smart', 'response', 'chatgpt', '3']",attempt train ai find clue betterna smart response chatgpt 3
Positive,"['identify', 'marketing', 'technique', 'could', 'put', 'word', 'one', 'new', 'year', 'resolutions', 'become', 'well', 'communicator', 'chatgpt', 'hand', 'nail', 'alwaysnnchatgpt', 'artificial_intelligence', 'andrewtate']",identify marketing technique could put word one new year resolutions become well communicator chatgpt hand nail alwaysnnchatgpt artificial_intelligence andrewtate
Positive,"['finally', 'get', 'around', 'play', 'chatgpt', 'nnlooks', 'like', 'move', 'eos']",finally get around play chatgpt nnlooks like move eos
Positive,"['chatgpt', 'amaze', 'much', 'programming', 'essay', 'explanation', 'even', 'poetry', 'thing', 'doesnt', 'well', 'stick', 'fact', '100', 'thatll', 'fix', 'soon', 'excited', 'living', 'age', 'ai', 'ai', 'chatbot', 'innovation', 'shorten', 'initial', 'text', 'chatgpt']",chatgpt amaze much programming essay explanation even poetry thing doesnt well stick fact 100 thatll fix soon excited living age ai ai chatbot innovation shorten initial text chatgpt
Positive,"['arent', 'lot', 'great', 'tools', 'support', 'take', 'scroll', 'screenshots', 'desktop', 'browser', 'thanks', 'exist', 'help', 'preserve', 'chatgpt', 'conversation']",arent lot great tools support take scroll screenshots desktop browser thanks exist help preserve chatgpt conversation
Positive,"['yes', 'interest', 'see', 'educator', 'across', 'world', 'go', 'deal', 'misinformation', 'like', 'chatgpt', 'might', 'spread', 'nnbefore', 'chatgpt', 'blew', 'try', 'noticed', 'nnthread']",yes interest see educator across world go deal misinformation like chatgpt might spread nnbefore chatgpt blew try noticed nnthread
Positive,"['techmas', 'bonus', 'heard', 'buzz', 'around', 'chatgpt', 'challenge', 'try', 'learn']",techmas bonus heard buzz around chatgpt challenge try learn
Positive,"['anyone', 'wonder', 'tsdr', 'mean', 'nnchatgpt', 'explains', 'perfectly', 'nnread']",anyone wonder tsdr mean nnchatgpt explains perfectly nnread
Positive,"['nextjs', 'mysql', 'artificialintelligence', 'create', 'nextjs', 'website', 'chatgpt', '9', 'step', 'chatgpt', 'generative', 'pretrained', 'transformer', 'ai', 'tool', 'generate', 'useful', 'contentnncontinue', 'read', 'medium']",nextjs mysql artificialintelligence create nextjs website chatgpt 9 step chatgpt generative pretrained transformer ai tool generate useful contentnncontinue read medium
Positive,"['chatgpt', 'glorify', 'stack', 'overflow']",chatgpt glorify stack overflow
Positive,"['tell', 'friend', 'last', 'night', 'hard', 'part', 'write', 'anything', 'get', 'first', 'draft', 'paper', 'edit', 'something', 'decent', 'actually', 'fun', 'chatgpt', 'miserable', 'part', 'albeit', 'poorly']",tell friend last night hard part write anything get first draft paper edit something decent actually fun chatgpt miserable part albeit poorly
Positive,"['say', 'use', 'chatgpt', 'telegram', 'bot', 'work', 'impressively', 'wellnnscript']",say use chatgpt telegram bot work impressively wellnnscript
Positive,"['artificial', 'intelligence', 'advance', 'merry', 'chatgpt', 'christmas']",artificial intelligence advance merry chatgpt christmas
Positive,"['try', 'chatgpt', 'mindblowing', 'realtime', 'language', 'model', 'understand', 'generate', 'humanlike', 'response', 'topic', 'like', 'super', 'intelligent', 'ai', 'chat', 'partner', 'ai', 'chatbot', 'languageprocessing']",try chatgpt mindblowing realtime language model understand generate humanlike response topic like super intelligent ai chat partner ai chatbot languageprocessing
Positive,"['ask', 'chatgpt', 'write', 'short', 'ceo', 'statement', 'ninstructions', 'tough', 'year', 'macro', 'factor', 'u', 'company', 'good', 'position', 'show', 'appreciation', 'staff', 'mention', 'anything', 'customer', 'investment', 'product', 'etcnthe', 'resultnnd']",ask chatgpt write short ceo statement ninstructions tough year macro factor u company good position show appreciation staff mention anything customer investment product etcnthe resultnnd
Positive,"['im', 'adventofcode2022', 'try', 'chatgpt', 'copilot', 'ask', 'solve', 'problem', 'help', 'translate', 'want', 'correct', 'code', 'im', 'pretty', 'rusty', 'totally', 'transformative', 'bash', 'head', 'desk', 'try', 'remember', 'syntax']",im adventofcode2022 try chatgpt copilot ask solve problem help translate want correct code im pretty rusty totally transformative bash head desk try remember syntax
Positive,"['really', 'excited', 'see', 'chatgpt', 'play', 'access', 'web', 'could', 'give', 'insight', 'side', 'trade', 'detail', 'risk', 'could', 'wrong', 'change', 'research', 'game', 'could', 'make', 'sellside', 'buyside', 'job', 'easier', 'like', 'new', 'search', 'engine']",really excited see chatgpt play access web could give insight side trade detail risk could wrong change research game could make sellside buyside job easier like new search engine
Positive,"['hey', 'chatgptdiscussions', 'nchatgpt', 'print', 'yoruba', 'sentence', 'hilarious', 'interpretation', 'way', 'wonderful', 'future', 'almost', 'therennthe', 'sentence', 'seem', 'disjointednthe', 'interpretation', 'seem', 'offnnbut', 'something', 'nice']",hey chatgptdiscussions nchatgpt print yoruba sentence hilarious interpretation way wonderful future almost therennthe sentence seem disjointednthe interpretation seem offnnbut something nice
Positive,"['ask', 'chatgpt', 'figure', 'formula', 'spreadsheet', 'help', 'like', '5', 'second', 'nnsomething', 'might', 'take', '15', 'minute', 'research', 'nnwhen', 'think', 'term', 'time', 'spend', 'one', 'best', 'tool', 'one', 'person', 'could', 'learn', 'use']",ask chatgpt figure formula spreadsheet help like 5 second nnsomething might take 15 minute research nnwhen think term time spend one best tool one person could learn use
Positive,"['one', 'always', 'polite', 'question', 'say', 'thank', 'interact', 'chatgpt', 'okgoogle', 'mean', 'case', 'become', 'salient', 'want', 'good', 'memory', 'right']",one always polite question say thank interact chatgpt okgoogle mean case become salient want good memory right
Positive,"['far', 'fun', 'chatgpt', 'thing', 'get', 'write', 'song', 'nnwrite', 'bruce', 'springsteen', 'song', 'pro', 'con', 'remote', 'work']",far fun chatgpt thing get write song nnwrite bruce springsteen song pro con remote work
Positive,"['teach', 'python', 'scientific', 'compute', 'ask', 'chatgpt', 'solve', 'coursework', 'problem', 'give', 'good', 'answer', 'like']",teach python scientific compute ask chatgpt solve coursework problem give good answer like
Positive,"['chatgpt', 'could', 'unlock', 'golden', 'era', 'unbridled', 'hyperbolic', 'content', 'creation', 'instead', 'theyre', 'castrate', 'thing', 'leave', 'glorified', 'human', 'resource', 'chatbotnnwill', 'get', 'lap', 'first', 'viable', 'alternative', 'actually', 'live', 'open', 'ai']",chatgpt could unlock golden era unbridled hyperbolic content creation instead theyre castrate thing leave glorified human resource chatbotnnwill get lap first viable alternative actually live open ai
Positive,"['last', '3', 'day', 'quite', 'frustrating', 'couple', 'minor', 'incident', 'come', 'distsys', 'runningnnid', 'love', 'chatgpt', 'resolve', 'could', 'actually', 'sleep', 'recoup', 'coughcold']",last 3 day quite frustrating couple minor incident come distsys runningnnid love chatgpt resolve could actually sleep recoup coughcold
Positive,"['chatgpt', 'new', 'love', 'nnchatgpt']",chatgpt new love nnchatgpt
Positive,"['impressed', 'fast', 'geopandas', 'spatial', 'join', 'base', 'distance', 'geodataframesjoin_nearest', '1000', 'location', 'test', '90k', 'location', 'finish', '9', 'second', 'macbook', 'get', 'chatgpt', 'write', 'code', 'elegantly']",impressed fast geopandas spatial join base distance geodataframesjoin_nearest 1000 location test 90k location finish 9 second macbook get chatgpt write code elegantly
